plotname,numpols,ttd,numtips,numnodes,collessmet,sackinmet,gamma,mntd,mpd
99RV122,1,7189.47317879141,24,22,1.39621102354533,1.15641697782632,-4.74593636227679,349.283966541667,530.718652974638
99RV123,0,3804.15798499231,8,7,0.0364899788801094,0.0642857142857145,-3.04291537835921,402.56000125,496.270606178571
99RV124,0,7462.90290465869,11,10,0.808945338670666,0.596608946608946,-3.22879217878829,396.742288909091,519.271580763636
99RV125,0,7263.67218480702,16,15,1.03084279832016,0.801042013542014,-3.76404158778423,358.09742675,539.73099395
99RV128,0,4098.34097246104,13,12,0.781751393867639,0.485886335886336,-4.46811254520921,462.889271076923,561.245664179487
99RV13,1,9173.48059052133,17,15,1.22389464709196,1.12089495471848,-3.41479790310646,336.755038352941,503.4757035
99RV14,1,13490.0299719364,12,10,0.881024870771945,0.543578643578643,-2.12130034523315,300.251486583333,487.558905212121
99RV15,1,9960.27696120937,9,7,0.0298180543348368,-0.102380952380952,-2.37405258889916,307.381779222222,454.762586055556
99RV16,1,9809.17434093729,15,13,1.00788131945773,0.763542013542013,-3.01512418252111,321.641296866667,490.724065333333
99RV17,0,8797.48531511065,17,16,0.518012294150788,0.415012601777308,-3.94787832151959,362.991951294118,539.993928470588
99RV18,0,7079.82703810814,20,19,0.820199247005954,0.504520685712636,-4.5956935297088,349.52842395,533.788453942105
99RV19,0,9742.96987694822,27,26,1.22750206196302,1.03190130831065,-3.75073685313736,276.745843111111,528.983386655271
99RV20,0,7954.91714903293,17,16,0.753306411797847,0.415012601777308,-4.06427744604414,360.766915705882,538.447383970588
99RV21,1,7470.23009173124,24,22,1.22954435687867,0.989750311159654,-4.62662523856863,334.053217666667,533.784922536232
99RV22,0,7637.63024294766,20,19,0.770199247005954,0.454520685712636,-4.74706441152576,360.49973735,546.386929615789
99RV23,0,11735.4265162853,18,17,0.225559762663781,0.232006065829595,-3.06713364303419,273.577368111111,529.654178810458
99RV24,0,8307.31768024561,21,20,0.928551939979379,0.709282590474541,-4.1659553977849,321.508569857143,542.836479457143
99RV26,0,7069.35819670942,17,16,0.635659352974317,0.415012601777308,-4.21451906215774,370.471274058823,541.710283970588
99RV27,0,6689.10352041479,13,12,0.397136009252255,0.255117105117105,-3.91781445307816,417.066239230769,552.791841410256
99RV28,0,10505.8322547735,22,21,0.979434521747083,0.663828045019996,-3.41580524642078,289.443100181818,535.112511800866
99RV29,0,10327.8264568007,15,14,0.474547986124402,0.23020868020868,-3.61490656360524,364.910835,555.770757695238
99RV30,0,7899.79888786131,11,10,0.445308975034302,0.232972582972583,-3.32098543017533,408.656135181818,553.024300872727
99RV31,0,8598.43050911342,26,25,1.58860421330769,1.17577595218529,-4.33435959071428,301.472545153846,529.392798883077
99RV32,0,4138.26888857852,13,12,0.781751393867639,0.485886335886336,-4.39981599073364,458.044977538462,561.685396461538
99RV34,0,14756.5829515394,7,6,0.598592800076061,0.242857142857143,-1.39301259130385,302.655907,490.603703238095
99RV35,1,8835.2614194866,13,11,-0.141325529209284,-0.12949827949828,-3.55883724832279,357.259225923077,524.761492
99RV36,1,10144.9958197367,26,24,1.35783498253846,0.868083644492987,-4.28365235292649,309.688940423077,525.426070458461
99RV37,0,9646.30369443883,15,14,-0.0587853472089317,-0.0364579864579866,-3.40498098373311,301.573590466667,546.596164152381
99RV38,0,15425.9245150659,11,10,0.26349079321612,0.232972582972583,-2.26307160959709,336.160968545455,537.1711132
99RV39,0,10090.7438737857,15,14,0.807881319457735,0.563542013542013,-3.34844223975334,352.049861,541.323545028571
99RV40,0,10876.6012799039,9,8,0.0298180543348368,0.11984126984127,-2.61014304992706,402.398799888889,552.466074666667
99RV41,0,8800.05649874354,14,13,0.905445619516115,0.63973248973249,-3.26748942073255,348.178135,540.411196956044
99RV42,0,7275.81509557524,22,21,0.843070885383447,0.709282590474541,-4.7396247152234,325.3490115,537.065980082251
99RV43,0,17876.6723775713,9,8,0.0298180543348368,-0.102380952380952,-1.98986021131737,324.946441222222,485.859989055556
99RV45,0,9356.12662474724,13,12,0.0894437015599469,0.255117105117105,-3.29065149489292,376.053505692308,548.004448
99RV46,0,8807.20932320604,18,17,0.0588930959971139,0.0653393991629285,-3.84814852976107,314.636967833333,546.141878385621
99RV49,0,6503.12841320853,17,16,1.1650711176802,0.94442436648319,-4.25294759791088,379.956382058824,537.347977382353
99RV50,0,6413.79458457127,17,16,0.518012294150788,0.415012601777308,-4.4174967400365,384.018528882353,543.931688205882
99RV51,0,5041.08302627708,16,15,1.03084279832016,0.801042013542014,-4.63074799246828,411.8306636875,543.9317222
99RV52,0,7478.17272540083,15,14,-0.258785347208932,-0.236457986457987,-3.4462755614414,298.559810666667,512.809866495238
99RV54,0,7268.08563891309,18,17,0.836670873774892,0.509783843607373,-4.32200758000615,355.874235055556,552.854185869281
99RV55,0,7639.74825432355,12,11,0.797691537438611,0.46024531024531,-3.46304989566916,407.69586975,554.577274515152
99RV56,0,8392.28685578948,16,15,0.530842798320164,0.301042013542014,-3.62281687258184,348.905090625,542.66992945
99RV57,0,9305.57076572225,12,11,-0.118975129228055,-0.123088023088023,-2.72310147795317,306.209014916667,505.211801712121
99RV58,0,2236.32230287156,7,6,0.598592800076061,0.242857142857143,-3.20374753849311,479.708351428571,525.119448095238
99RV59,0,5512.64921217706,10,9,0.513346427565899,0.242063492063492,-3.31330507305381,400.7058859,494.549776977778
99RV60,0,5561.645486883,14,13,0.11973133380183,0.13973248973249,-3.99030283327695,369.637297285714,529.966001912088
99RV61,0,7345.96731772661,9,8,0.36315138766817,0.230952380952381,-2.65869271914809,364.572287555556,504.520006388889
99RV62,0,3614.7030518454,6,5,0.157505384665223,-0.0666666666666664,-2.53661651758395,401.939167166667,481.539789733333
99RV63,0,8237.22353880707,13,12,-0.295171683055438,-0.283344433344434,-3.4388913485186,347.015573153846,522.902231897436
99RV64,0,5536.47639311687,6,5,0.32417205133189,0.1,-2.37452245913898,439.143594833333,521.799292866667
99RV65,0,7577.38730493374,12,11,-0.118975129228055,-0.123088023088023,-3.10306058718683,310.708617833333,506.340750636364
99RV66,0,10078.142831188,23,22,0.676089478543839,0.444460456087189,-3.58686060911084,276.033820173913,529.478960996047
99RV67,1,6709.43993334827,24,22,-0.187122309788001,-0.260249688840346,-4.65175525951467,300.23809875,514.228107123188
99RV68,0,7198.62276859133,26,25,-0.0267804020769217,-0.054993278583936,-4.75679967873965,301.946368807692,519.679051046154
99RV69,0,6637.43813801775,25,24,-0.0229443043082554,-0.0319163555070133,-4.37968920834111,276.3968396,507.925826826667
99RV70,0,3591.02576568478,11,10,0.26349079321612,0.0511544011544009,-4.01054957897248,435.555202909091,541.217503090909
99RV71,1,8770.01735261385,22,20,-0.156929114616553,-0.290717409525459,-4.03483300957838,269.500767818182,517.529498926407
99RV72,0,8622.99307259446,24,23,-0.187122309788001,-0.260249688840346,-3.75691210176599,245.279211333333,500.576822144928
99RV73,1,9446.33295552054,19,17,0.0135978045513996,0.00978384360737332,-3.57363466190172,296.532795578947,521.546215403509
99RV74,0,5554.44125567446,9,8,0.252040276557059,0.11984126984127,-3.08343537501161,395.972692,532.279631722222
99RV75,0,8619.75241893384,17,16,1.28271817650373,1.06207142530672,-3.49578234827606,317.553751588235,522.400591441176
99RV76,0,11125.1523398762,20,19,-0.479800752994046,-0.395479314287364,-3.19348675173287,264.6585215,509.166701121053
99RV77,0,10291.8665701469,23,22,1.76304600028297,1.27054741260893,-3.59216010718415,283.719930782609,513.729196118577
99RV78,1,8336.4504955369,17,15,0.988600529444905,0.532659660600837,-3.80394630498027,340.413189764706,518.276750573529
99RV79,0,14280.9416931359,14,13,-0.0945543804838846,-0.0745532245532244,-2.33972881095292,278.4337205,512.909555274725
99RV80,0,6546.8650379699,8,7,0.286489978880109,0.0642857142857145,-2.72965800378318,392.333466125,533.306023035714
99RV81,0,12822.5345588518,9,8,0.474262498779281,0.11984126984127,-2.22504319555954,336.245674444444,501.119750333333
99RV82,0,10654.7282018108,12,11,0.0476915374386113,-0.123088023088023,-2.74779577321603,303.9065455,517.351427075758
99RV83,0,10239.5290010605,15,14,1.40788131945774,0.896875346875347,-3.42697249753276,358.643304733333,528.406130285714
99RV84,0,4780.10756800399,16,15,0.530842798320164,0.301042013542014,-4.4740941746636,373.36342425,524.580721475
99RV85,0,5810.09423312271,24,23,1.52121102354533,1.28141697782632,-4.36511840934814,297.438723583333,488.753718130435
99RV86,0,8030.84391531287,21,20,0.976170987598427,0.661663542855494,-3.84157745008052,289.410117428571,501.900876571429
99RV87,0,2314.81497760251,9,8,0.918706943223726,0.564285714285714,-3.72747810497912,472.693185,528.140601944444
99RV88,0,2381.02106550976,8,7,0.411489978880109,0.189285714285715,-3.43724733921617,465.289786,521.277173928571
99RV89,0,11873.8962557774,15,14,0.341214652791068,0.0968753468753467,-2.69645268736385,289.907243933333,509.109976057143
99RV90,0,7278.00758495636,22,21,1.93397997629254,1.61837349956545,-4.54518959368868,357.981229363636,513.848739229437
99RV91,0,8128.73455632175,18,17,1.447781984886,1.12089495471848,-3.74091673872667,341.839953222222,506.604935947712
99RV92,0,6531.95255024999,19,18,0.539913594025084,0.325573317291584,-4.21290093790705,327.425009526316,494.646815602339
99RV93,0,3809.17799696239,15,14,0.607881319457735,0.496875346875347,-4.44726819004503,388.741555733333,496.661006285714
99RV94,0,3278.43517165713,10,9,0.313346427565899,0.0420634920634917,-3.93270082710989,443.7543271,528.146853577778
99RV95,0,7181.51523884566,10,9,1.7133464275659,1.04206349206349,-3.31935745279768,444.7664387,533.944636222222
99RV96,0,4853.01308248733,17,16,0.635659352974317,0.532659660600837,-4.41539753294645,359.528946176471,512.779895705882
99RV97,0,11054.6021912078,19,18,0.697808330867189,0.483468054133689,-3.21132054115528,290.708302473684,525.72584045614
99RV98,0,7537.97258081083,22,21,1.07034361265617,0.845646226838178,-3.9744891327991,294.863784636364,510.629186878788
99RV99,0,4264.69688927138,12,11,-0.118975129228055,-0.123088023088023,-3.94298568025962,383.702420083333,518.352322787879
99SL300,0,7864.43438495495,16,15,0.905842798320164,0.801042013542014,-3.64637161315763,337.8488513125,509.216639491667
99SL301,0,9624.99689715443,17,16,1.10624758826843,0.885600837071425,-3.46874325072837,330.589759647059,526.617986323529
99SL302,1,5699.03729638783,19,17,0.855703067709294,0.641362790975794,-4.96389715648868,388.456604947368,541.840865953216
99SL303,1,11412.0217731993,19,17,2.1714925413935,1.53609963308106,-3.72256309724361,354.978598526316,516.215918666667
99SL304,1,4053.47946087053,10,8,-0.186653572434101,-0.257936507936508,-3.42408521954285,357.6807359,463.627474777778
99SL305,0,14714.8054926145,14,13,0.834017048087544,0.568303918303918,-2.56003423656387,286.120308142857,515.384545131868
99SL306,2,10211.0777644911,17,14,1.81212994120961,1.35618907236554,-3.35636108577144,333.830217647059,495.966380514706
99SL307,0,12635.9667906971,13,12,1.16636677848302,0.87050172050172,-2.49864565266764,323.027682153846,501.470994666667
99SL308,0,9334.63149258157,14,13,1.40544561951612,0.996875346875347,-2.88817431815847,315.296585857143,482.872312230769
99SL309,0,5551.44466802635,13,12,1.39713600925225,0.947424797424797,-4.09634366324405,437.864559307692,545.009464512821
99SL310,1,8351.29263178859,21,19,0.595218606646046,0.471187352379303,-4.29364809265281,328.120183761905,540.559670114286
99SL311,0,7655.36598626059,22,21,1.61579815811072,1.48200986320181,-3.93639747450998,307.179920590909,508.767691064935
99SL312,0,13385.6699464497,13,12,2.01252062463687,1.40896325896326,-2.93080583608024,365.743945923077,484.335348769231
99SL313,2,13093.5852993492,17,14,0.635659352974317,0.297365542953778,-2.66169502082504,284.898303647059,504.110684676471
99SL314,0,8755.33598340914,22,21,1.02488906720163,0.709282590474541,-3.9470592026614,312.238832772727,537.105257497836
99SL315,1,9146.64199002809,22,20,1.52488906720163,1.20928259047454,-4.42594332342314,333.197496545455,521.023362874459
99SL316,0,11022.4325754556,18,17,2.05889309599711,1.62089495471848,-2.99370197552744,317.199871722222,503.821469764706
99SL317,0,8862.70030182524,19,18,1.11886096244614,0.7992575278179,-4.02239670972327,344.371662578947,527.578048549708
99SL318,0,9357.14182546787,20,19,0.270199247005954,0.154520685712636,-3.14881456664899,260.54354125,516.855702873684
99SL319,0,16507.7417912952,13,12,0.704828316944562,0.408963258963259,-1.78114786555271,250.891139384615,515.335218615385
99SL320,0,9536.50455017554,23,22,2.37174165245688,1.87924306478284,-3.53245756134297,287.527571521739,493.871708901186
99SL321,0,8414.51113537239,23,22,0.328263391587317,0.183590890869798,-3.42182924211479,240.776414521739,513.361457936759
99SL322,0,4724.23610948597,12,11,0.297691537438611,0.126911976911977,-4.07928743665008,412.020105583333,512.364610681818
99SL323,0,9651.42304496962,13,12,0.704828316944562,0.408963258963259,-3.01869761002447,341.809811461538,504.032002051282
99SL324,0,6574.01892494666,18,17,1.72555976266378,1.39867273249626,-4.50042943358514,393.836623388889,524.774870078431
99SL325,1,8972.57960008323,15,13,-0.125452013875598,-0.103124653124653,-3.57959086884741,334.0527616,524.432649828571
99SL326,0,5989.21124981355,11,10,0.536218065943393,0.323881673881674,-3.6315580853588,431.319826090909,545.997654836364
99SL327,0,10731.8216653466,13,12,1.01252062463687,0.716655566655566,-2.46262470240612,310.224911,486.981368333333
99SL328,1,8627.06860602554,16,13,1.28084279832016,0.926042013542014,-3.96057657564496,382.3529415625,536.249989383333
99SL329,0,10739.9232735131,14,13,1.54830276237326,1.13973248973249,-2.76542259722488,320.184251142857,484.460244978022
99SL330,0,18582.2064115356,14,13,2.33401704808754,1.63973248973249,-2.02744066073206,311.3445365,476.384082373626
99SL331,0,8181.24006282754,20,19,1.02019924700595,0.804520685712636,-4.59255683768424,350.50654845,530.312717357895
99SL332,1,11691.0714853939,19,17,1.48728201507772,1.16767858044948,-3.05589434614483,299.557717315789,514.982840725146
99SL333,0,11064.6495263103,15,14,1.0745479861244,0.83020868020868,-2.823536101672,305.392363933333,491.556278266667
99SL334,0,8755.68408298376,11,10,0.899854429579756,0.505699855699855,-3.13298197907581,387.791759454545,507.650786509091
99SL335,0,13816.6846639979,18,17,1.83667087377489,1.39867273249626,-2.33949242649266,288.214148722222,487.004072928105
99SL336,0,7824.89080153365,14,13,1.1911599052304,0.925446775446776,-3.69218778373528,380.643714571429,511.874199714286
99SL337,0,8642.86343014892,15,14,0.941214652791068,0.696875346875347,-3.67977226328128,373.314903333333,520.870575485714
99SL338,0,11498.4904318348,13,12,1.32021293232918,0.87050172050172,-2.69300955161269,334.640700076923,475.328513461538
99SL339,0,9970.80893828336,19,18,1.11886096244614,0.693994369923163,-4.32054893717008,365.534694263158,531.586161590643
99SL340,0,8556.40071940981,11,10,0.990763520488847,0.596608946608946,-3.25346597563851,391.265414272727,555.517701454545
99SL341,0,14689.677668151,12,11,1.13102487077194,0.626911976911977,-2.71221941271698,331.0471475,514.408922772727
99SL342,1,11167.3742490468,21,19,1.547599559027,1.04261592380787,-3.07491667122028,272.976641380952,493.678480247619
99SL343,1,12471.8567701851,17,15,0.870953470621376,0.767953778247896,-3.14280752094461,342.496950470588,545.411084
99SL344,0,10875.0057853672,14,13,0.405445619516115,0.282589632589633,-3.17443262694746,360.022247857143,537.883084769231
99SL345,0,7096.68503245647,20,19,1.17019924700595,0.954520685712636,-4.3506043558624,340.7599387,522.951709263158
99SL346,1,7966.24703790987,23,21,1.67608947854384,1.1835908908698,-4.64147350857109,347.771210347826,519.223638505929
99SL347,0,8599.00308867282,18,17,1.78111531821934,1.34311717694071,-3.67041024984603,326.716305111111,518.381757810457
99SL348,0,10960.3566478387,23,22,1.37174165245688,1.0531561082611,-3.67066899280563,275.775395130435,515.593884237154
99SL349,1,10637.8686511961,23,21,1.24130686984819,1.00967784739154,-3.3811815964335,270.714085826087,520.2328096917
99SL350,1,9358.94883150572,25,23,2.17705569569174,1.60808364449299,-3.94296134401146,297.82911252,512.288044446667
99SL351,0,9503.07123479727,26,25,0.473219597923078,0.598852875262218,-3.07326398299343,222.122416346154,496.920927726154
99SL352,0,8728.73207594943,15,14,0.541214652791068,0.163542013542013,-3.36976762866782,326.705594,507.703376780952
99SL353,0,12111.0304568213,10,9,1.2133464275659,0.742063492063492,-2.54483827243808,365.0988718,490.043668555556
99SL354,0,7057.17484722589,14,13,0.334017048087544,0.211161061161061,-3.89266639605295,383.282430571429,520.307518648352
99SL355,0,9636.24101607656,14,13,1.33401704808754,0.925446775446776,-2.96815353686008,331.908052214286,487.079820131868
99SL356,0,6423.44278196944,17,16,0.106247588268435,0.120894954718484,-4.4208217183564,360.031695941177,528.437428205882
99SL357,0,7640.17986836663,13,12,1.47405908617533,1.02434787434787,-3.69965912464847,399.876424923077,515.560631564103
99SL358,1,10624.2560725326,21,19,1.11902813045557,0.709282590474541,-3.78440688770838,313.12659,526.351867123809
99SL359,1,6303.43019833267,13,11,0.935597547713793,0.63973248973249,-3.68792800424504,378.880377,486.330110641026
99SL360,0,9976.14902163978,11,10,1.08167261139794,0.687518037518037,-2.48163156272321,328.789939727273,473.975242545455
99SL361,1,10758.6247887699,28,26,1.53372701038474,1.18137220778155,-4.26325675881715,279.865971642857,518.177963203704
99SL362,0,7656.48288834054,16,15,0.843342798320164,0.613542013542014,-4.03589633629255,353.8521243125,545.586242641667
99SL363,0,8211.61088723486,16,15,1.03084279832016,0.676042013542014,-4.1121546988449,369.7085275625,542.299694575
99SL364,1,8505.55268992193,18,16,0.336670873774892,0.120894954718484,-4.30288766675801,354.836737333333,522.521700921569
99SL365,0,10936.5820638672,14,13,1.54830276237326,1.13973248973249,-2.85760943935692,340.599359642857,505.277165912088
99SL366,0,7472.36119439924,11,10,1.26349079321612,0.869336219336219,-3.46669847832949,425.042696636364,525.393539963636
99SL367,1,9962.56493473938,17,15,1.1650711176802,0.826777307659661,-3.72153493851324,343.241146,520.442169808823
99SL368,0,6281.60040597842,12,11,-0.118975129228055,-0.123088023088023,-3.05980193275415,294.936565916667,467.147512893939
99SL369,0,9088.37819493149,7,6,-0.115692914209654,-0.185714285714285,-2.44954690626719,386.690556285714,524.155525428571
99SL370,1,5744.24426747352,10,8,0.613346427565899,0.342063492063492,-3.34386387983633,411.2543214,500.457503822222
99SL371,0,8720.92242958219,14,13,0.405445619516115,0.13973248973249,-2.91750027848263,269.269650642857,495.984030362637
99SL372,0,11114.4598804181,10,9,0.513346427565899,0.242063492063492,-2.9667374295652,364.6240507,528.651045022222
99SL373,0,5397.0508411153,10,9,0.613346427565899,0.342063492063492,-3.70438750993162,450.0037106,519.982148266667
99SL374,0,7371.30481213969,15,14,0.874547986124402,0.763542013542013,-3.53024876241209,328.633420733333,488.610975238095
99SL375,0,4147.61136930634,10,9,0.613346427565899,0.542063492063492,-3.50827392770638,420.8492864,515.893079155555
99SL376,0,10839.3533809406,14,13,-0.308840094769599,-0.288838938838939,-2.90603107836399,275.470833071429,510.055594065934
99SL377,0,6900.99038278521,9,8,0.36315138766817,0.230952380952381,-2.8381607576397,384.539593444444,505.172875388889
99SL378,0,7450.05290610209,12,11,-0.368975129228055,-0.206421356421356,-3.13184467247942,312.0393665,507.296632954545
99SL379,0,7666.84055168967,10,9,0.213346427565899,0.142063492063492,-2.66469531279661,334.3901299,495.353216666667
99SL380,0,4327.33498339122,5,4,0.106493608125845,0.0333333333333336,-2.04273512230663,393.8235228,470.294116
99SL381,0,13375.7875311688,6,5,-0.342494615334777,-0.233333333333333,-1.62317681103539,317.315453666667,466.5080622
99SL382,1,11361.2469240439,10,8,-0.186653572434101,-0.257936507936508,-2.85503453911754,322.5259494,511.953077133333
99SL400,1,8583.34785952891,21,19,1.64283765426509,1.42356830476026,-3.52213146953458,295.666895809524,510.012059209524
99SL401,1,10130.1170311234,21,19,1.40474241616986,1.09023497142692,-3.26247705763071,283.883032047619,513.925149466667
99SL402,0,6418.82308502984,21,20,1.02379003521747,0.709282590474541,-4.26748352723183,307.479567190476,504.362295314286
99SL403,0,5214.32344379346,18,17,0.614448651552669,0.398672732496262,-4.63302809715705,359.355534388889,522.381420901961
99SL404,0,8566.59197461256,23,22,1.41521991332645,0.922721325652406,-4.81929656833625,347.61354473913,534.395120735178
99SL405,0,9005.54066276108,28,27,1.6408698675276,1.14565792206726,-4.40489525582065,303.16263975,524.13597762963
99SL406,0,9700.79388576929,15,14,1.00788131945773,0.763542013542013,-3.1659182214036,333.6008004,497.0980232
99SL407,0,10078.7297059116,14,13,0.976874190944687,0.854018204018204,-2.96746286082121,336.261740785714,500.840683989011
99SL408,1,7887.29531224066,14,12,-0.665982951912456,-0.503124653124653,-4.0103946532294,338.878589642857,524.170631582418
99SL409,1,8878.06063714228,16,14,1.65584279832016,1.30104201354201,-3.54311227640586,355.377381125,505.849454866667
99SL410,0,6602.16943980564,10,9,0.713346427565899,0.442063492063492,-2.96561895998489,363.7493829,493.392365866667
99SL411,0,6869.94212035573,10,9,0.0133464275658991,-0.0579365079365083,-2.9311112061079,327.81142,465.208567022222
99SL412,1,8478.20184794962,13,11,0.243289855406101,0.101270951270951,-3.32069382278216,353.633220384615,500.641567769231
99SL413,1,8979.17653919986,16,14,0.530842798320164,0.301042013542014,-3.33104423710358,285.3715469375,489.810871566667
99SL414,0,9369.07339063135,14,13,1.76258847665897,1.21116106116106,-3.50633162348073,381.675908428571,506.071248802198
99SL415,0,9183.75606680868,10,9,1.2133464275659,0.742063492063492,-3.0500258180776,404.3462759,497.590763444444
99SL416,0,10923.146445442,13,12,1.16636677848302,0.716655566655566,-2.72293916836396,323.405834076923,472.913568230769
99SL417,0,7181.12296756016,10,9,0.413346427565899,0.142063492063492,-2.58095298825557,292.5224964,460.0487666
99SL418,0,8395.804959762,10,9,0.613346427565899,0.342063492063492,-3.17629590853911,410.8687632,503.888336244444
99SL419,0,9854.14730928122,13,12,1.16636677848302,0.87050172050172,-3.28916213734614,387.178179846154,527.623294589744
99SL420,0,10263.91774065,14,13,1.11973133380183,0.711161061161061,-3.53374978552499,382.479174642857,516.921467978022
99SL421,0,6213.56572871091,15,14,0.341214652791068,0.23020868020868,-4.25177469176752,400.118962666667,549.238589390476
99SL422,0,10138.8306385787,18,17,1.39222642933045,1.06533939916293,-2.63773358852539,263.395563722222,475.577394058824
99SL423,0,10704.1216787273,9,8,0.807595832112615,0.453174603174603,-2.68657396580201,402.916465777778,496.442988055556
99SL425,0,7533.92240915261,8,7,0.411489978880109,0.189285714285715,-2.63251883127094,401.611156375,498.866150571429
99SL426,0,8453.26946012274,16,15,1.46834279832016,1.11354201354201,-3.3172999051961,329.169431625,487.2344102
99SL427,1,9282.57150891342,15,13,1.2745479861244,0.896875346875347,-3.62496130465592,374.9307962,520.524791142857
99SL428,0,6196.10153236115,9,8,0.696484721001503,0.342063492063492,-2.86095725247873,380.228757,500.838608722222
99SL429,0,5951.71840510232,12,11,-0.118975129228055,-0.123088023088023,-3.50832896565638,342.484352083333,512.01531469697
99SL430,0,3658.86175713781,13,12,0.397136009252255,0.408963258963259,-4.31467605350929,408.526938538462,498.598397538462
99SL431,0,8094.55028898537,13,12,1.85867447079072,1.2551171051171,-3.68563322950628,405.314710923077,524.33994274359
99SL432,0,13627.2859242039,16,15,1.03084279832016,0.801042013542014,-2.36432410091787,287.2968706875,508.635169583333
99SL433,0,6846.0126506954,11,10,1.17258170230703,0.96024531024531,-3.43898422056327,433.425829272727,538.060254327273
99SL434,0,14205.8545311588,11,10,1.17258170230703,0.778427128427128,-2.09393395422307,327.219928272727,500.143348036364
99SL435,1,10060.8513694153,19,16,0.171492541393505,-0.0428477353399951,-3.67341359276675,302.453694578947,518.662576666667
99SL436,0,9072.14749894768,12,11,0.297691537438611,0.126911976911977,-3.51780155971506,367.11029525,528.191874181818
99SL437,1,7252.57541035578,15,13,0.807881319457735,0.696875346875347,-3.42786507490576,331.354341133333,491.931930038095
99SL438,0,11697.5945863491,14,13,0.476874190944687,0.211161061161061,-2.89025687390407,307.856088785714,498.631794153846
99SL439,1,12639.3793638337,20,18,1.92019924700595,1.50452068571264,-3.20398166337162,325.2570457,501.709704994737
99SL440,0,5916.34820411971,11,10,0.627127156852484,0.232972582972583,-3.67747310219303,406.480022454545,528.792056181818
99SL441,0,9262.08868481967,20,19,1.92019924700595,1.60452068571264,-3.70044630261975,325.165872,500.1567236
99SL442,0,1572.71747783764,7,6,0.455735657218918,0.1,-3.28690990381897,441.564863428571,481.437274857143
99SL443,0,12809.3589922303,13,12,0.01252062463687,-0.12949827949828,-2.88994869320053,306.228371923077,502.847445435897
99SL444,1,13571.4001370449,16,14,1.59334279832016,1.11354201354201,-2.52856048122999,308.9724058125,509.111433125
99SL445,0,8989.52760538037,16,15,0.843342798320164,0.613542013542014,-3.22516034507835,310.854550125,490.215826383333
99SL446,1,9248.4295221669,14,12,0.691159905230401,0.425446775446776,-3.74423633479862,352.622983785714,523.938715340659
99SL447,0,9486.12118790648,15,14,1.6745479861244,1.16354201354201,-3.79051643977157,380.5798118,534.396332666667
99SL448,0,10313.670002313,11,10,1.17258170230703,0.778427128427128,-2.74080372635167,375.830450363636,523.047134509091
99SL449,0,10140.1578318023,11,10,0.172581702307029,0.142063492063492,-2.52897960798237,321.382400545455,503.761386181818
99SL450,1,10797.9205491043,15,13,1.00788131945773,0.896875346875347,-2.8888311571873,323.231752066667,503.671886933333
99SL451,0,16166.6655723883,10,9,1.1133464275659,0.642063492063492,-2.39376748833486,336.6223182,509.183535866667
99SL453,0,10620.2829480032,20,19,1.22019924700595,1.10452068571264,-3.26009753825137,301.9047336,507.442173536842
99SL455,0,12225.1616241346,11,10,1.08167261139794,0.687518037518037,-1.79740945720327,260.204468090909,447.353517672727
99SL456,0,1572.71747783764,7,6,0.455735657218918,0.1,-3.28690990381897,441.564863428571,481.437274857143
99SL457,1,8719.89423621845,12,10,0.881024870771945,0.543578643578643,-2.7346473847169,315.928490166667,482.371767121212
99SL458,0,8655.89597577637,8,7,-0.338510021119891,-0.310714285714285,-2.72403416112878,369.701556,522.120593107143
99SL459,0,7724.91877548542,7,6,0.170021371504632,0.1,-2.51898959716876,439.448838428571,533.537650190476
99SL460,0,6637.04486409339,13,12,0.550982163098408,0.408963258963259,-3.51557849344497,355.845279923077,487.107627025641
99SL461,0,8003.45821017557,10,9,1.2133464275659,0.742063492063492,-3.1698277132424,432.171278,533.444824777778
99SL462,1,16319.3370236228,15,12,-0.592118680542265,-0.303124653124653,-2.96754067840995,249.8039226,495.125622971429
99SL463,0,12753.7628843905,7,6,0.170021371504632,0.1,-1.62112109559827,319.602069285714,491.875087904762
99SL464,1,9655.53439131408,11,9,-0.281963752238425,-0.312481962481963,-2.99632798233707,327.371820090909,513.060381563636
99SL465,0,7045.7174802201,11,10,0.26349079321612,0.232972582972583,-2.74378030314057,310.165930818182,484.140599890909
99SL466,0,12900.4561463378,11,10,0.808945338670666,0.596608946608946,-2.23106929715585,332.499550363636,517.1002144
99SL467,1,10225.985020765,15,13,0.007881319457735,-0.103124653124653,-3.3874591446439,307.531715066667,517.536642990476
99SL470,0,10463.4281119521,15,14,-0.125452013875598,-0.236457986457987,-2.69951510461203,257.210000933333,500.521329066667
99SL471,0,6767.33843435065,15,14,0.541214652791068,0.43020868020868,-3.56838859247808,313.320562666667,508.782233866667
99SL472,1,16866.6984299997,13,11,-0.295171683055438,-0.283344433344434,-1.41618647944577,199.524224692308,490.940730615385
99VL001,0,9489.61115516,16,15,0.030842798320164,0.176042013542014,-3.62758727494372,352.1081060625,541.013870816667
99VL002,0,8088.08964147157,10,9,1.8133464275659,1.14206349206349,-3.14296480385232,440.3243915,545.134077933333
99VL003,0,4954.52583449968,11,10,1.35439988412521,0.96024531024531,-3.81080021402882,464.385027,545.654442690909
A770235,1,11601.3549986959,18,16,1.50333754044156,1.28756162138515,-2.57148366826848,270.089869722222,512.798926849673
